edge_id,from_node_id,to_node_id,relationship,observation_id,cell_id,evidence_basis,treatment_id
edge:a6e7b0aea266abd4415f,treatment_output:42784905be0ef14a4822,indicator_cell:9f4335805533dc1644dc,output_serves_cell,1721995859418ecf608c,3087bf08970908c509ca,treatment output and H6C cell share the exact stable cell_id,B2
edge:af638243508ca5fd5562,treatment_output:4f0be064a82af45a9a81,indicator_cell:08e4d6d55af0774caa62,output_serves_cell,b55b4fefc9148be667c1,94651a48df17d3b56a1b,treatment output and H6C cell share the exact stable cell_id,B0
edge:b01dfd0c7611a9e3842e,treatment_output:8a029571f27dc4efd3f7,indicator_cell:e30254e6593a5ad1768e,output_serves_cell,bc696217068415ca73e2,4aab4307f4906503d2a4,B1 output and H6C cell share the exact stable cell_id,B1
edge:b0acf06693ffe7a738b8,treatment_output:b112b3995ea306e43f08,indicator_cell:f70883b0424bebcca783,output_serves_cell,49b82f2b710bfb946f9f,e4982bb0d13ac08094aa,treatment output and H6C cell share the exact stable cell_id,B0
edge:b1dce58872002c9af0f2,treatment_output:9c7aa8f45edf2e5043da,indicator_cell:7893e69f53cf7b6d0284,output_serves_cell,87cdfc70ee6d45666fec,425bfdd5ca02ab3e3cc1,treatment output and H6C cell share the exact stable cell_id,B0
edge:b5a17db0a469147882bd,treatment_output:4e88d5c3b721496dd778,indicator_cell:55e36c8d23c81a7e5e6f,output_serves_cell,edde0b27f2f31f5fb962,5b5eeef107bb6f124496,treatment output and H6C cell share the exact stable cell_id,B0
edge:b64bb80d9ea56a8b15c9,treatment_output:988e610dfb898a7d1f5a,indicator_cell:932a2e3f54ff599be81b,output_serves_cell,09bd4158de9b28a03d83,1c03a76cb6a98f53235d,treatment output and H6C cell share the exact stable cell_id,B0
edge:bf624757a914b74d3ec7,treatment_output:95f1e10e3b52b5461f34,indicator_cell:f70883b0424bebcca783,output_serves_cell,f2b9db071dd4766d6307,e4982bb0d13ac08094aa,treatment output and H6C cell share the exact stable cell_id,B2
edge:c06b4b8b55fa1a89b15b,treatment_output:a81a311fdd585719ef98,indicator_cell:55e36c8d23c81a7e5e6f,output_serves_cell,edde0b27f2f31f5fb962,5b5eeef107bb6f124496,B1 output and H6C cell share the exact stable cell_id,B1
edge:c61464657165ec60de3f,treatment_output:a5cbf8482cf91b7dc2df,indicator_cell:f70883b0424bebcca783,output_serves_cell,f2b9db071dd4766d6307,e4982bb0d13ac08094aa,B1 output and H6C cell share the exact stable cell_id,B1
edge:c743f05ae195f1193288,treatment_output:eae14ef263bc0a3ed9ca,indicator_cell:aab555ad4759ae18ba76,output_serves_cell,ad8a7f5c7869af674e3a,05ae4dff5d60b5021813,treatment output and H6C cell share the exact stable cell_id,B2
edge:cac38e4ef4b29aefd949,treatment_output:10b1925a6a42c3e2c127,indicator_cell:aab555ad4759ae18ba76,output_serves_cell,f831d08aa91c95864cd0,05ae4dff5d60b5021813,B1 output and H6C cell share the exact stable cell_id,B1
edge:d0d57c8d53708fa82c49,treatment_output:1fb07512426155c24d4b,indicator_cell:c4a866eca4b16dd78a5b,output_serves_cell,211b04665de26cd11d77,53b2a1ef09a68d6c5173,B1 output and H6C cell share the exact stable cell_id,B1
edge:d3fdc788a0066cd2289d,treatment_output:05e99fdeb0f99c33d1b0,indicator_cell:ae652356f54e9da22915,output_serves_cell,69a1ecde0bf18c3a84ae,af12d1ae8c1555d899be,treatment output and H6C cell share the exact stable cell_id,B2
edge:d4a31e398c401938a161,treatment_output:731969672c59f2871e76,indicator_cell:9f4335805533dc1644dc,output_serves_cell,df8ae4a2843995c9185d,3087bf08970908c509ca,treatment output and H6C cell share the exact stable cell_id,B0
edge:d96dead7c9991911dfba,treatment_output:a535f3e48f54da072b20,indicator_cell:44587469161d5e598f2a,output_serves_cell,deabb3549fa520121850,71a013b45f47a8aefa7d,treatment output and H6C cell share the exact stable cell_id,B2
edge:d9703b56e8821489a63d,treatment_output:20422693f59f27575ed6,indicator_cell:5fd7f1c394470ba4a878,output_serves_cell,27f750d142897641b3b1,e33e2f8351747300cba7,B1 output and H6C cell share the exact stable cell_id,B1
edge:dc19f2ead7d232d22bbc,treatment_output:e96db0628793a76f6317,indicator_cell:5fd7f1c394470ba4a878,output_serves_cell,506a60e86fb32d9c608b,e33e2f8351747300cba7,treatment output and H6C cell share the exact stable cell_id,B0
edge:dc81f062091266fb11b2,treatment_output:9e10e0edf3db9d33bdd7,indicator_cell:55e36c8d23c81a7e5e6f,output_serves_cell,05a8528c88245297d4ba,5b5eeef107bb6f124496,B1 output and H6C cell share the exact stable cell_id,B1
edge:e77c52c64ad348f72217,treatment_output:8bd131a8109acc5fab46,indicator_cell:44587469161d5e598f2a,output_serves_cell,4af2e0e7825c9f2ac443,71a013b45f47a8aefa7d,B1 output and H6C cell share the exact stable cell_id,B1
edge:e88126e25062207b54ed,treatment_output:20a795746ad404126b29,indicator_cell:44587469161d5e598f2a,output_serves_cell,4af2e0e7825c9f2ac443,71a013b45f47a8aefa7d,treatment output and H6C cell share the exact stable cell_id,B0
edge:e8f8882f379ff30ab2de,treatment_output:452ae73d8fa913d02132,indicator_cell:ae652356f54e9da22915,output_serves_cell,d3d17696ddd6a7bcb743,af12d1ae8c1555d899be,treatment output and H6C cell share the exact stable cell_id,B0
edge:f3e00a18ccb284271197,treatment_output:35a8447dfb94ea08c80b,indicator_cell:de3c26510b8871e0d687,output_serves_cell,d99bc3566095bc6ee582,7e097ceb497e25947325,treatment output and H6C cell share the exact stable cell_id,B2
edge:f4ce140f820c778d39c0,treatment_output:9a8fcdc084d1cf8b979e,indicator_cell:5fd7f1c394470ba4a878,output_serves_cell,506a60e86fb32d9c608b,e33e2f8351747300cba7,B1 output and H6C cell share the exact stable cell_id,B1
edge:f60ee0c67ddcb5908abf,treatment_output:8c7142bcd7b6be0c9b0a,indicator_cell:9f4335805533dc1644dc,output_serves_cell,1721995859418ecf608c,3087bf08970908c509ca,B1 output and H6C cell share the exact stable cell_id,B1
edge:f61f5b21c4f8757e05bd,treatment_output:f530832ea0c3731172dd,indicator_cell:08e4d6d55af0774caa62,output_serves_cell,b55b4fefc9148be667c1,94651a48df17d3b56a1b,B1 output and H6C cell share the exact stable cell_id,B1
edge:fc54750e8e89517c783e,treatment_output:2c5370a0a187d79117b7,indicator_cell:e30254e6593a5ad1768e,output_serves_cell,e06e475e6f5cb8748897,4aab4307f4906503d2a4,B1 output and H6C cell share the exact stable cell_id,B1
edge:fd58b6b720199b69dd82,treatment_output:176d02d417a1e8fd7f01,indicator_cell:08e4d6d55af0774caa62,output_serves_cell,6fbf4aae1b9a6de0051a,94651a48df17d3b56a1b,B1 output and H6C cell share the exact stable cell_id,B1
edge:4da59dcc5c0a0bd48faa,audit_procedure:58277c4184398221c534,treatment_run:e521039156fb73b71128,procedure_governs_treatment_run,,,all implemented treatments are evaluated by the same ordered audit procedure,B2
edge:50eb0ff35af097a8d361,audit_procedure:58277c4184398221c534,treatment_run:8753b68e51c38f9585ee,procedure_governs_treatment_run,,,all implemented treatments are evaluated by the same ordered audit procedure,B1
edge:a3bf5733279d80943cbd,audit_procedure:58277c4184398221c534,treatment_run:ef7359e4d147cbd8daf2,procedure_governs_treatment_run,,,all implemented treatments are evaluated by the same ordered audit procedure,B0
edge:048fbdc25d74ce26cc11,source_record:d3ee5d39849b0096d5ce,observation:6e3265bf4a2eadf39698,record_sources_observation,4af2e0e7825c9f2ac443,71a013b45f47a8aefa7d,H6 source_record_id carried by the observation,
edge:07f59118e26bcad9d3e2,source_record:1aa22f2b385a01569fc4,observation:3b1d7e44c2f83aa6fe02,record_sources_observation,deabb3549fa520121850,71a013b45f47a8aefa7d,H6 source_record_id carried by the observation,
edge:0e1d7a5514f63e18e083,source_record:a98acfe4bec18f9a0390,observation:0970843830c2ae7c8503,record_sources_observation,f2b9db071dd4766d6307,e4982bb0d13ac08094aa,H6 source_record_id carried by the observation,
edge:10da89b600811e81bd44,source_record:423572d2616d043c15d1,observation:864f2c2d1b88e471e06c,record_sources_observation,49b82f2b710bfb946f9f,e4982bb0d13ac08094aa,H6 source_record_id carried by the observation,
edge:12982ed0711af4db7b80,source_record:294fa03a900a59c6bcc9,observation:ea029425bb6e7db0f2d4,record_sources_observation,27f750d142897641b3b1,e33e2f8351747300cba7,H6 source_record_id carried by the observation,
edge:17bca1fdcf004a6afca3,source_record:192aacf02d8179c6f75a,observation:c0e44bfaff03fb3d0e85,record_sources_observation,69a1ecde0bf18c3a84ae,af12d1ae8c1555d899be,H6 source_record_id carried by the observation,
edge:1c3b99d0b1335a5cede1,source_record:a2585ae02f3eb15eab0e,observation:04df2a67b487f338de1b,record_sources_observation,5fab5a82719cacffcbe4,1c03a76cb6a98f53235d,H6 source_record_id carried by the observation,
edge:1df15a42b5ac6f421de3,source_record:87c903ae7b46a49c415f,observation:e19175cc2d07bb652fd5,record_sources_observation,69745dd19d776c69570e,425bfdd5ca02ab3e3cc1,H6 source_record_id carried by the observation,
edge:1ff94b76e1be297a6727,source_record:26de36e57a1c215a6f55,observation:31d333568319d88d97b2,record_sources_observation,a16c09b869c2ad72a4ea,4aab4307f4906503d2a4,H6 source_record_id carried by the observation,
edge:2000315db556dd957f03,source_record:621b059bcf550a1ead3a,observation:3f64e0aa5f69399e8a04,record_sources_observation,09bd4158de9b28a03d83,1c03a76cb6a98f53235d,H6 source_record_id carried by the observation,
edge:35778c5d407e8c7b8b9d,source_record:3edd79e5e5b56f709897,observation:c8d559d64c4d785c41a3,record_sources_observation,1721995859418ecf608c,3087bf08970908c509ca,H6 source_record_id carried by the observation,
edge:3bb5c1773d92206072f6,source_record:55f9eca0640826e24f9c,observation:5577ee9eb9f8775867ee,record_sources_observation,d99bc3566095bc6ee582,7e097ceb497e25947325,H6 source_record_id carried by the observation,
edge:419b041a6cc99049a96f,source_record:582a11702e2e666dfc87,observation:4d4d1e51259f85b21f1d,record_sources_observation,e06e475e6f5cb8748897,4aab4307f4906503d2a4,H6 source_record_id carried by the observation,
edge:5c74117bf4ac800b58bb,source_record:c5368ca23455a251f941,observation:f99fdeebfc608df3a8bb,record_sources_observation,e313de2e0e1a97bc17ff,7e097ceb497e25947325,H6 source_record_id carried by the observation,
edge:5f6b672c0b712d409c63,source_record:010ca4a0b9492cf8f0be,observation:294d2d83bf86fa753446,record_sources_observation,6fbf4aae1b9a6de0051a,94651a48df17d3b56a1b,H6 source_record_id carried by the observation,
edge:631ed43ec900d2792911,source_record:193147b5654f5049a70b,observation:c8636f1fbb21ce328ae5,record_sources_observation,b55b4fefc9148be667c1,94651a48df17d3b56a1b,H6 source_record_id carried by the observation,
edge:6495d85fd4357a615671,source_record:0ee5489cd01f22e5a51c,observation:1ecfe2896341b81743b9,record_sources_observation,edde0b27f2f31f5fb962,5b5eeef107bb6f124496,H6 source_record_id carried by the observation,
edge:658e7469f723f1b585f5,source_record:f6a04a1c01641dfdfadc,observation:96242f6669896b9035de,record_sources_observation,df8ae4a2843995c9185d,3087bf08970908c509ca,H6 source_record_id carried by the observation,
edge:6a31d3a09e219a1237fe,source_record:d51908b14d4f43919f94,observation:3a58dba97aae26b9300b,record_sources_observation,cb0d5147421c66597d95,7c1c5248808f73b2f3a6,H6 source_record_id carried by the observation,
edge:71866c6cb08dbaa0c859,source_record:c9024fe3b36dd1151ec1,observation:a7e8ddddcfeb654133b3,record_sources_observation,72e8553f361951a0c2c8,3087bf08970908c509ca,H6 source_record_id carried by the observation,
edge:73178d8557acdbd927d8,source_record:9d014b544d90b04f050e,observation:fd786e62692104822637,record_sources_observation,87cdfc70ee6d45666fec,425bfdd5ca02ab3e3cc1,H6 source_record_id carried by the observation,
edge:7c52abec8301915a3956,source_record:07204f7959a158920906,observation:5f781c26691e4c1d4e63,record_sources_observation,05a8528c88245297d4ba,5b5eeef107bb6f124496,H6 source_record_id carried by the observation,
edge:7d1c63e511c7fb7277df,source_record:609ed81aeb94651f9f28,observation:faa7a4c88494a64e5e39,record_sources_observation,bc696217068415ca73e2,4aab4307f4906503d2a4,H6 source_record_id carried by the observation,
edge:7d97ad5aca9915b9e831,source_record:bbde0e659e98bd2c6084,observation:1b7b7decaafba2e44741,record_sources_observation,f831d08aa91c95864cd0,05ae4dff5d60b5021813,H6 source_record_id carried by the observation,
edge:7f27bf0b0d01f1b84454,source_record:1822780c1a34fa87ecd7,observation:de0321deca75854654ba,record_sources_observation,506a60e86fb32d9c608b,e33e2f8351747300cba7,H6 source_record_id carried by the observation,
edge:85e5edbf17ab483d1eba,source_record:7e35d4e934c4fa296c7d,observation:389c8092fc51c52bc4eb,record_sources_observation,6ad6dfc4b05d0f292d1f,425bfdd5ca02ab3e3cc1,H6 source_record_id carried by the observation,
edge:8672fb508446f354eb3d,source_record:c2b5603f1388485b6d3e,observation:be61f5d1cfa355a917f0,record_sources_observation,356dadeceba952eb2a0c,e33e2f8351747300cba7,H6 source_record_id carried by the observation,
edge:9b85261ff9ac07a8a4be,source_record:061aced56e5316f767e3,observation:e36405cf00bd435e3d3d,record_sources_observation,74fed6e1c3d917191be6,53b2a1ef09a68d6c5173,H6 source_record_id carried by the observation,
edge:a477ba478c6016a5c04a,source_record:16473e53e748c08ec754,observation:667f983b01d3cdf7458e,record_sources_observation,9fcd6d7d4f2e24e56db1,1c03a76cb6a98f53235d,H6 source_record_id carried by the observation,
edge:ae349404d8c598b2eb16,source_record:470895f1243b5ec9b3fc,observation:202f97684ab8629aa916,record_sources_observation,d3d17696ddd6a7bcb743,af12d1ae8c1555d899be,H6 source_record_id carried by the observation,
edge:b4d9eb1c17ee133cc232,source_record:e6e65cbbb0692b29878a,observation:4451fa83b206a52cd53e,record_sources_observation,463dda3fe5140e2fbed2,7c1c5248808f73b2f3a6,H6 source_record_id carried by the observation,
edge:bc6c3b3a0ae53dd7867c,source_record:71811020d9a92abf868d,observation:e4c9a85a54e3ad78e66c,record_sources_observation,ad8a7f5c7869af674e3a,05ae4dff5d60b5021813,H6 source_record_id carried by the observation,
edge:c2f0fea241af5c38aec5,source_record:091fddff5547c21e53b2,observation:da340ced2539c49628bf,record_sources_observation,a34fc65bf470c1e7ce20,af12d1ae8c1555d899be,H6 source_record_id carried by the observation,
edge:cf54b9d78694f1659743,source_record:875236bbef4d7952b885,observation:cc516c3714c088b54218,record_sources_observation,f4b6cbcb460eaef0f82e,e4982bb0d13ac08094aa,H6 source_record_id carried by the observation,
edge:e78fc95f1111f6a4e65e,source_record:4ed2457911a60c3d488b,observation:8723d68bb99c76a272c0,record_sources_observation,211b04665de26cd11d77,53b2a1ef09a68d6c5173,H6 source_record_id carried by the observation,
edge:f1c43cf64feb0dbf008c,source_record:271cc1d0fc53de1a353a,observation:885040ab6fb9ac0096b2,record_sources_observation,9fe0a3bb2baed4ce3810,7c1c5248808f73b2f3a6,H6 source_record_id carried by the observation,
edge:f3023b61ebc604c45ec4,source_record:69c44ea8114c54419750,observation:3b44dd267dadc5b9eb40,record_sources_observation,2766cbe2cf960f73ba05,71a013b45f47a8aefa7d,H6 source_record_id carried by the observation,
edge:f68ded29a681496095a3,source_record:0230a2ca03c36177ec6e,observation:b9d9aa4f2beeae259666,record_sources_observation,cfe502c53f19a90449e6,94651a48df17d3b56a1b,H6 source_record_id carried by the observation,
edge:91d2eb825ccc6e7f11cd,evidence_table:7ff4454d0efd70f5a572,figure_input:939c0d141f0c8efd6279,table_supplies_figure_input,,,figure data contains the same per-treatment success and failure counts,
edge:0cf7e452cf71a82ad5a1,transformation_run:9c729c994c878f480a2a,observation:c8636f1fbb21ce328ae5,transformation_run_derives_observation,b55b4fefc9148be667c1,94651a48df17d3b56a1b,H6 transformation_run_id,
edge:0d2389d41885b58e8bb5,transformation_run:9c729c994c878f480a2a,observation:e4c9a85a54e3ad78e66c,transformation_run_derives_observation,ad8a7f5c7869af674e3a,05ae4dff5d60b5021813,H6 transformation_run_id,
edge:0d8c4f256650631288c0,transformation_run:9c729c994c878f480a2a,observation:5577ee9eb9f8775867ee,transformation_run_derives_observation,d99bc3566095bc6ee582,7e097ceb497e25947325,H6 transformation_run_id,
edge:158a6b5ba066b1a8429d,transformation_run:9c729c994c878f480a2a,observation:c8d559d64c4d785c41a3,transformation_run_derives_observation,1721995859418ecf608c,3087bf08970908c509ca,H6 transformation_run_id,
edge:16d08dfc86d405666571,transformation_run:9c729c994c878f480a2a,observation:f99fdeebfc608df3a8bb,transformation_run_derives_observation,e313de2e0e1a97bc17ff,7e097ceb497e25947325,H6 transformation_run_id,
edge:1e6728a75be43ea37f39,transformation_run:9c729c994c878f480a2a,observation:8723d68bb99c76a272c0,transformation_run_derives_observation,211b04665de26cd11d77,53b2a1ef09a68d6c5173,H6 transformation_run_id,
edge:21b024ea15851167b33b,transformation_run:9c729c994c878f480a2a,observation:b9d9aa4f2beeae259666,transformation_run_derives_observation,cfe502c53f19a90449e6,94651a48df17d3b56a1b,H6 transformation_run_id,
edge:37412f7861bd15855e6a,transformation_run:9c729c994c878f480a2a,observation:389c8092fc51c52bc4eb,transformation_run_derives_observation,6ad6dfc4b05d0f292d1f,425bfdd5ca02ab3e3cc1,H6 transformation_run_id,
edge:43ae3e2233f62017166f,transformation_run:9c729c994c878f480a2a,observation:4d4d1e51259f85b21f1d,transformation_run_derives_observation,e06e475e6f5cb8748897,4aab4307f4906503d2a4,H6 transformation_run_id,
edge:49417f7bf71f704f881c,transformation_run:9c729c994c878f480a2a,observation:ea029425bb6e7db0f2d4,transformation_run_derives_observation,27f750d142897641b3b1,e33e2f8351747300cba7,H6 transformation_run_id,
edge:4dc91ad8b186163d3077,transformation_run:9c729c994c878f480a2a,observation:864f2c2d1b88e471e06c,transformation_run_derives_observation,49b82f2b710bfb946f9f,e4982bb0d13ac08094aa,H6 transformation_run_id,
edge:51c6223ad23250d58526,transformation_run:9c729c994c878f480a2a,observation:31d333568319d88d97b2,transformation_run_derives_observation,a16c09b869c2ad72a4ea,4aab4307f4906503d2a4,H6 transformation_run_id,
